SOA,Subject,Session,Age,Ethnicity,Sex,Trial,AnnulusSize,Lag,T1Position,T2Position,T1Conf,T2Conf,T1SPE,T2SPE,T1Resp,T2Resp
66,11,1,19,Black/African American,male,46,medium,3,6,9,1,1,1,17,d,n
66,11,1,19,Black/African American,male,47,small,9,10,19,1,1,0,2,d,g
66,11,1,19,Black/African American,male,48,large,2,8,10,2,1,17,5,d,b
66,11,1,19,Black/African American,male,49,small,1,6,7,1,1,17,1,d,g
66,11,1,19,Black/African American,male,50,large,6,7,13,1,1,4,-2,v,v
66,11,1,19,Black/African American,male,51,medium,6,10,16,1,1,1,-11,g,c
66,11,1,19,Black/African American,male,52,small,1,8,9,1,1,-4,-5,h,h
66,11,1,19,Black/African American,male,53,large,2,6,8,1,1,13,-2,a,v
66,11,1,19,Black/African American,male,54,small,2,9,11,1,1,-4,-9,h,g
66,11,1,19,Black/African American,male,55,small,2,10,12,,3,,-10,,d
66,11,1,19,Black/African American,male,56,large,2,7,9,1,1,5,-7,g,v
66,11,1,19,Black/African American,male,57,medium,3,8,11,1,2,9,-5,f,m
66,11,1,19,Black/African American,male,58,small,3,9,12,1,1,-3,-4,h,b
66,11,1,19,Black/African American,male,59,medium,6,6,12,1,1,6,0,v,v
66,11,1,19,Black/African American,male,60,medium,3,9,12,1,1,0,-2,h,c
66,11,1,19,Black/African American,male,61,medium,6,8,14,1,1,-1,3,d,b
66,11,1,19,Black/African American,male,62,small,3,7,10,1,1,13,6,g,b
66,11,1,19,Black/African American,male,63,small,3,10,13,1,1,4,-2,h,m
66,11,1,19,Black/African American,male,64,medium,2,10,12,1,1,3,9,p,n
66,11,1,19,Black/African American,male,65,small,3,6,9,1,1,10,1,h,y
66,11,1,19,Black/African American,male,66,small,2,7,9,1,1,0,-3,y,n
66,11,1,19,Black/African American,male,67,medium,6,9,15,1,1,-3,-9,d,d
66,11,1,19,Black/African American,male,68,medium,1,10,11,,,,,,
66,11,1,19,Black/African American,male,69,medium,2,8,10,,,,0,,f
66,11,1,19,Black/African American,male,70,large,9,6,15,1,1,7,-8,d,h
66,11,1,19,Black/African American,male,71,large,6,6,12,1,1,16,7,g,j
66,11,1,19,Black/African American,male,72,large,3,9,12,1,1,16,-4,j,u
66,11,1,19,Black/African American,male,73,large,1,10,11,1,1,8,-6,y,r
66,11,1,19,Black/African American,male,74,large,1,9,10,2,2,0,0,d,g
66,11,1,19,Black/African American,male,75,medium,9,10,19,1,1,7,-18,l,d
66,11,1,19,Black/African American,male,1,small,9,10,19,,1,-5,-3,g,f
66,11,1,19,Black/African American,male,2,medium,2,6,8,1,1,17,-5,g,d
66,11,1,19,Black/African American,male,3,medium,6,9,15,,2,,,,
66,11,1,19,Black/African American,male,4,small,3,9,12,1,1,-4,3,d,h
66,11,1,19,Black/African American,male,5,medium,1,6,7,1,1,-2,8,y,n
66,11,1,19,Black/African American,male,6,large,1,7,8,1,1,1,-1,x,i
66,11,1,19,Black/African American,male,7,small,6,10,16,1,1,-8,6,f,j
66,11,1,19,Black/African American,male,8,small,1,6,7,1,1,17,0,g,m
66,11,1,19,Black/African American,male,9,medium,2,8,10,1,1,-3,-1,v,n
66,11,1,19,Black/African American,male,10,large,2,7,9,1,1,,6,,g
66,11,1,19,Black/African American,male,11,large,1,8,9,1,1,-2,-1,d,b
66,11,1,19,Black/African American,male,12,small,6,8,14,1,1,-3,-11,d,b
66,11,1,19,Black/African American,male,13,medium,3,7,10,1,1,12,-6,f,b
66,11,1,19,Black/African American,male,14,large,9,10,19,1,1,-7,-16,l,l
66,11,1,19,Black/African American,male,15,small,2,7,9,1,1,-3,14,f,g
66,11,1,19,Black/African American,male,16,medium,2,9,11,1,,-4,8,d,f
66,11,1,19,Black/African American,male,17,large,6,10,16,1,1,14,0,p,h
66,11,1,19,Black/African American,male,18,medium,3,9,12,1,1,11,4,g,n
66,11,1,19,Black/African American,male,19,large,6,7,13,1,1,16,0,s,b
66,11,1,19,Black/African American,male,20,small,9,8,17,1,1,,-14,,f
66,11,1,19,Black/African American,male,21,large,9,6,15,1,1,7,-12,g,b
66,11,1,19,Black/African American,male,22,medium,1,7,8,1,1,19,17,d,b
66,11,1,19,Black/African American,male,23,small,3,8,11,1,1,5,5,d,h
66,11,1,19,Black/African American,male,24,large,3,7,10,1,1,6,0,l,f
66,11,1,19,Black/African American,male,25,large,3,8,11,,1,,-2,,f
66,11,1,19,Black/African American,male,26,medium,9,7,16,1,1,11,-14,j,v
66,11,1,19,Black/African American,male,27,small,9,6,15,1,2,10,10,p,f
66,11,1,19,Black/African American,male,28,medium,9,9,18,1,1,8,-3,F,V
66,11,1,19,Black/African American,male,29,medium,6,7,13,1,1,1,7,F,V
66,11,1,19,Black/African American,male,30,small,9,9,18,1,1,4,-9,G,U
66,11,1,19,Black/African American,male,31,large,6,6,12,1,1,-1,2,H,D
66,11,1,19,Black/African American,male,32,large,3,6,9,1,1,18,-3,T,J
66,11,1,19,Black/African American,male,33,medium,2,10,12,1,1,3,-4,D,G
66,11,1,19,Black/African American,male,34,small,1,7,8,1,1,1,5,T,J
66,11,1,19,Black/African American,male,35,medium,1,9,10,1,1,-7,14,F,H
66,11,1,19,Black/African American,male,36,medium,9,8,17,,1,-4,-5,H,D
66,11,1,19,Black/African American,male,37,medium,3,10,13,1,3,3,1,H,J
66,11,1,19,Black/African American,male,38,medium,9,10,19,1,1,1,2,J,S
66,11,1,19,Black/African American,male,39,medium,6,10,16,1,1,14,3,T,D
66,11,1,19,Black/African American,male,40,small,3,6,9,1,1,11,-2,G,A
66,11,1,19,Black/African American,male,41,small,1,8,9,1,1,-3,4,K,F
66,11,1,19,Black/African American,male,42,large,1,9,10,1,1,2,12,F,H
66,11,1,19,Black/African American,male,43,small,6,9,15,1,1,13,1,F,A
66,11,1,19,Black/African American,male,44,large,9,9,18,1,1,7,-6,K,D
66,11,1,19,Black/African American,male,45,small,1,10,11,1,1,-8,13,H,N
66,11,1,19,Black/African American,male,46,medium,6,6,12,1,1,9,-8,J,F
66,11,1,19,Black/African American,male,47,large,1,6,7,1,1,5,6,J,B
66,11,1,19,Black/African American,male,48,small,2,9,11,1,1,16,-8,S,P
66,11,1,19,Black/African American,male,49,medium,9,6,15,1,1,3,5,G,D
66,11,1,19,Black/African American,male,50,small,9,7,16,1,1,-6,-14,J,V
66,11,1,19,Black/African American,male,51,small,2,8,10,1,1,11,3,H,V
66,11,1,19,Black/African American,male,52,medium,3,8,11,1,1,-4,7,D,H
66,11,1,19,Black/African American,male,53,large,3,9,12,1,1,8,-11,J,S
66,11,1,19,Black/African American,male,54,large,6,9,15,1,1,-6,8,L,V
66,11,1,19,Black/African American,male,55,small,6,6,12,1,1,19,5,H,C
66,11,1,19,Black/African American,male,56,small,1,9,10,1,1,3,-1,E,P
66,11,1,19,Black/African American,male,57,large,3,10,13,1,1,-8,1,B,S
66,11,1,19,Black/African American,male,58,medium,2,7,9,1,1,13,1,R,L
66,11,1,19,Black/African American,male,59,small,3,10,13,1,1,1,-9,L,C
66,11,1,19,Black/African American,male,60,small,3,7,10,1,1,7,6,J,D
66,11,1,19,Black/African American,male,61,large,9,8,17,1,1,-3,0,F,D
66,11,1,19,Black/African American,male,62,medium,1,8,9,1,1,2,2,D,G
66,11,1,19,Black/African American,male,63,large,2,8,10,1,1,16,14,D,D
66,11,1,19,Black/African American,male,64,medium,1,10,11,1,1,16,13,G,B
66,11,1,19,Black/African American,male,65,large,6,8,14,1,1,-6,-12,D,D
66,11,1,19,Black/African American,male,66,large,1,10,11,1,1,7,-5,N,F
66,11,1,19,Black/African American,male,67,large,2,9,11,1,1,-7,7,D,B
66,11,1,19,Black/African American,male,68,small,2,10,12,1,1,11,13,N,G
66,11,1,19,Black/African American,male,69,large,9,7,16,1,1,16,-7,D,G
66,11,1,19,Black/African American,male,70,large,2,6,8,1,1,6,10,L,V
66,11,1,19,Black/African American,male,71,medium,3,6,9,1,1,20,17,D,D
66,11,1,19,Black/African American,male,72,small,2,6,8,1,1,19,14,A,F
66,11,1,19,Black/African American,male,73,small,6,7,13,1,1,18,-11,F,B
66,11,1,19,Black/African American,male,74,medium,6,8,14,1,1,0,3,V,D
66,11,1,19,Black/African American,male,75,large,2,10,12,1,1,15,-1,D,N
66,20,1,18,Hispanic or Latino,female,1,small,3,8,11,2,1,0,-5,B,W
66,20,1,18,Hispanic or Latino,female,2,large,6,7,13,1,1,-1,-2,R,E
66,20,1,18,Hispanic or Latino,female,3,large,1,6,7,3,1,-1,-6,J,S
66,20,1,18,Hispanic or Latino,female,4,medium,1,6,7,3,1,0,5,Q,R
66,20,1,18,Hispanic or Latino,female,5,small,1,9,10,3,1,2,-4,N,W
66,20,1,18,Hispanic or Latino,female,6,large,9,8,17,3,1,0,0,K,F
66,20,1,18,Hispanic or Latino,female,7,medium,9,6,15,2,1,1,11,P,R
66,20,1,18,Hispanic or Latino,female,8,medium,3,8,11,2,1,6,-5,M,S
66,20,1,18,Hispanic or Latino,female,9,medium,9,8,17,2,1,-5,-10,C,U
66,20,1,18,Hispanic or Latino,female,10,large,1,8,9,2,1,0,1,X,L
66,20,1,18,Hispanic or Latino,female,11,small,2,7,9,3,1,1,0,E,O
66,20,1,18,Hispanic or Latino,female,12,small,9,6,15,1,1,7,-10,O,E
66,20,1,18,Hispanic or Latino,female,13,small,9,8,17,3,2,0,2,H,B
66,20,1,18,Hispanic or Latino,female,14,medium,2,10,12,1,1,0,-7,N,R
66,20,1,18,Hispanic or Latino,female,15,medium,2,8,10,2,1,0,2,S,W
66,20,1,18,Hispanic or Latino,female,16,medium,9,10,19,1,1,0,0,K,R
66,20,1,18,Hispanic or Latino,female,17,small,3,6,9,1,1,8,-4,R,S
66,20,1,18,Hispanic or Latino,female,18,large,1,9,10,1,1,-6,10,R,S
66,20,1,18,Hispanic or Latino,female,19,small,1,10,11,1,1,13,3,E,S
66,20,1,18,Hispanic or Latino,female,20,large,9,9,18,3,1,1,1,P,R
66,20,1,18,Hispanic or Latino,female,21,small,3,9,12,3,1,1,3,O,P
66,20,1,18,Hispanic or Latino,female,22,medium,6,10,16,3,1,1,-4,N,L
66,20,1,18,Hispanic or Latino,female,23,medium,1,7,8,3,1,0,8,E,C
66,20,1,18,Hispanic or Latino,female,24,small,9,10,19,2,1,2,7,T,O
66,20,1,18,Hispanic or Latino,female,25,large,3,7,10,2,1,0,7,N,W
66,20,1,18,Hispanic or Latino,female,26,medium,2,6,8,1,1,2,3,U,E
66,20,1,18,Hispanic or Latino,female,27,large,3,9,12,1,1,2,12,C,F
66,20,1,18,Hispanic or Latino,female,28,large,9,6,15,1,1,,-7,,G
66,20,1,18,Hispanic or Latino,female,29,medium,3,6,9,2,1,1,16,B,D
66,20,1,18,Hispanic or Latino,female,30,large,2,10,12,2,1,2,4,A,D
66,20,1,18,Hispanic or Latino,female,31,large,9,10,19,1,1,6,-14,J,F
66,20,1,18,Hispanic or Latino,female,32,small,1,8,9,3,1,1,-1,W,X
66,20,1,18,Hispanic or Latino,female,33,large,2,8,10,1,1,,10,,W
66,20,1,18,Hispanic or Latino,female,34,medium,2,9,11,3,1,0,-8,Y,E
66,20,1,18,Hispanic or Latino,female,35,small,2,10,12,2,1,1,-11,P,G
66,20,1,18,Hispanic or Latino,female,36,medium,3,7,10,1,2,-6,4,M,F
66,20,1,18,Hispanic or Latino,female,37,large,2,6,8,3,1,2,-1,F,S
66,20,1,18,Hispanic or Latino,female,38,large,3,10,13,3,1,0,1,W,H
66,20,1,18,Hispanic or Latino,female,39,small,2,6,8,3,1,0,0,U,D
66,20,1,18,Hispanic or Latino,female,40,medium,1,10,11,2,1,10,-6,Y,M
66,20,1,18,Hispanic or Latino,female,41,large,2,7,9,2,1,-3,17,C,D
66,20,1,18,Hispanic or Latino,female,42,large,6,9,15,2,1,-2,-8,F,F
66,20,1,18,Hispanic or Latino,female,43,medium,3,9,12,2,1,2,4,V,H
66,20,1,18,Hispanic or Latino,female,44,small,1,7,8,2,1,2,6,X,W
66,20,1,18,Hispanic or Latino,female,45,small,3,7,10,1,1,-3,3,L,D
66,20,1,18,Hispanic or Latino,female,46,small,1,6,7,1,2,9,4,l,a
66,20,1,18,Hispanic or Latino,female,47,small,2,8,10,3,1,0,4,Y,D
66,20,1,18,Hispanic or Latino,female,48,large,6,8,14,3,1,0,0,D,H
66,20,1,18,Hispanic or Latino,female,49,large,3,8,11,3,1,0,11,D,E
66,20,1,18,Hispanic or Latino,female,50,small,6,10,16,2,1,-2,-7,F,K
66,20,1,18,Hispanic or Latino,female,51,large,6,6,12,3,1,-2,6,P,E
66,20,1,18,Hispanic or Latino,female,52,large,1,10,11,2,1,-2,-5,J,S
66,20,1,18,Hispanic or Latino,female,53,medium,9,9,18,3,1,-6,-4,N,D
66,20,1,18,Hispanic or Latino,female,54,large,3,6,9,1,1,4,-6,E,S
66,20,1,18,Hispanic or Latino,female,55,small,6,6,12,1,,19,,Y,
66,20,1,18,Hispanic or Latino,female,56,medium,9,7,16,2,1,-2,-12,Z,H
66,20,1,18,Hispanic or Latino,female,57,medium,6,8,14,3,1,0,11,W,M
66,20,1,18,Hispanic or Latino,female,58,medium,1,9,10,1,1,11,,O,
66,20,1,18,Hispanic or Latino,female,59,large,9,7,16,1,1,0,9,T,E
66,20,1,18,Hispanic or Latino,female,60,small,9,9,18,2,1,-1,-11,F,S
66,20,1,18,Hispanic or Latino,female,61,small,6,7,13,1,2,10,-8,I,S
66,20,1,18,Hispanic or Latino,female,62,large,6,10,16,3,1,-1,-1,Y,A
66,20,1,18,Hispanic or Latino,female,63,small,3,10,13,3,1,-1,8,Z,M
66,20,1,18,Hispanic or Latino,female,64,medium,1,8,9,1,1,9,6,E,D
66,20,1,18,Hispanic or Latino,female,65,large,2,9,11,1,1,1,-2,U,S
66,20,1,18,Hispanic or Latino,female,66,medium,6,7,13,1,1,-2,8,H,F
66,20,1,18,Hispanic or Latino,female,67,small,9,7,16,1,1,13,-3,B,D
66,20,1,18,Hispanic or Latino,female,68,small,2,9,11,3,1,0,2,R,M
66,20,1,18,Hispanic or Latino,female,69,large,1,7,8,3,3,1,-1,T,W
66,20,1,18,Hispanic or Latino,female,70,medium,2,7,9,1,1,11,12,D,G
66,20,1,18,Hispanic or Latino,female,71,medium,3,10,13,2,2,0,-4,W,D
66,20,1,18,Hispanic or Latino,female,72,small,6,9,15,2,1,0,-7,B,M
66,20,1,18,Hispanic or Latino,female,73,medium,6,6,12,3,1,,-1,,W
66,20,1,18,Hispanic or Latino,female,74,medium,6,9,15,1,1,-2,11,L,D
66,20,1,18,Hispanic or Latino,female,75,small,6,8,14,3,1,1,-6,Z,K
66,20,1,18,Hispanic or Latino,female,1,small,3,10,13,3,1,-1,-8,P,J
66,20,1,18,Hispanic or Latino,female,2,large,2,9,11,1,1,1,-6,L,S
66,20,1,18,Hispanic or Latino,female,3,small,6,10,16,1,1,-3,1,T,D
66,20,1,18,Hispanic or Latino,female,4,medium,3,10,13,2,1,-1,-7,X,L
66,20,1,18,Hispanic or Latino,female,5,small,1,6,7,2,2,0,1,H,R
66,20,1,18,Hispanic or Latino,female,6,small,6,6,12,2,1,,-2,,M
66,20,1,18,Hispanic or Latino,female,7,small,1,7,8,1,1,1,-2,M,F
66,20,1,18,Hispanic or Latino,female,8,large,3,10,13,2,1,0,1,X,H
66,20,1,18,Hispanic or Latino,female,9,medium,1,9,10,1,1,,-1,,F
66,20,1,18,Hispanic or Latino,female,10,large,6,8,14,3,1,0,-10,B,D
66,20,1,18,Hispanic or Latino,female,11,medium,6,8,14,2,3,0,-5,J,R
66,20,1,18,Hispanic or Latino,female,12,large,6,7,13,1,1,-2,-4,E,S
66,20,1,18,Hispanic or Latino,female,13,large,1,6,7,1,1,10,3,I,S
66,20,1,18,Hispanic or Latino,female,14,large,1,10,11,1,1,-2,-7,E,S
66,20,1,18,Hispanic or Latino,female,15,medium,3,6,9,3,1,-1,10,O,S
66,20,1,18,Hispanic or Latino,female,16,medium,2,10,12,3,1,1,10,Q,N
66,20,1,18,Hispanic or Latino,female,17,large,3,7,10,1,2,0,-9,U,J
66,20,1,18,Hispanic or Latino,female,18,small,2,6,8,1,1,5,15,K,M
66,20,1,18,Hispanic or Latino,female,19,small,3,7,10,,2,-1,-4,E,E
66,20,1,18,Hispanic or Latino,female,20,medium,6,10,16,1,1,-9,-13,F,S
66,20,1,18,Hispanic or Latino,female,21,small,6,9,15,3,1,0,-11,D,J
66,20,1,18,Hispanic or Latino,female,22,small,6,8,14,3,1,-1,-9,B,J
66,20,1,18,Hispanic or Latino,female,23,small,3,9,12,1,1,11,3,C,S
66,20,1,18,Hispanic or Latino,female,24,small,1,8,9,1,1,-5,-7,H,S
66,20,1,18,Hispanic or Latino,female,25,medium,9,10,19,2,1,3,-9,I,N
66,20,1,18,Hispanic or Latino,female,26,small,9,10,19,3,3,0,0,W,N
66,20,1,18,Hispanic or Latino,female,27,large,2,8,10,1,1,-2,-2,M,D
66,20,1,18,Hispanic or Latino,female,28,medium,2,9,11,1,1,-6,11,T,D
66,20,1,18,Hispanic or Latino,female,29,small,9,7,16,1,1,11,-15,X,D
66,20,1,18,Hispanic or Latino,female,30,large,3,8,11,2,1,0,-1,O,S
66,20,1,18,Hispanic or Latino,female,31,medium,9,9,18,1,1,-4,-14,G,S
66,20,1,18,Hispanic or Latino,female,32,medium,6,6,12,1,1,7,10,H,S
66,20,1,18,Hispanic or Latino,female,33,medium,9,8,17,,1,,,,
66,20,1,18,Hispanic or Latino,female,34,small,9,9,18,3,2,1,-1,K,G
66,20,1,18,Hispanic or Latino,female,35,medium,3,9,12,3,1,-1,7,J,S
66,20,1,18,Hispanic or Latino,female,36,medium,2,6,8,1,1,,7,,X
66,20,1,18,Hispanic or Latino,female,37,large,9,8,17,1,1,-5,-4,J,S
66,20,1,18,Hispanic or Latino,female,38,large,1,9,10,2,1,1,12,P,D
66,20,1,18,Hispanic or Latino,female,39,medium,1,8,9,2,1,0,5,R,S
66,20,1,18,Hispanic or Latino,female,40,large,2,7,9,3,2,-2,-3,H,W
66,20,1,18,Hispanic or Latino,female,41,large,3,9,12,3,1,0,-11,F,S
66,20,1,18,Hispanic or Latino,female,42,small,9,8,17,2,1,1,-2,G,S
66,20,1,18,Hispanic or Latino,female,43,small,3,8,11,1,1,3,8,J,S
66,20,1,18,Hispanic or Latino,female,44,medium,9,6,15,2,1,0,10,P,D
66,20,1,18,Hispanic or Latino,female,45,small,2,7,9,3,1,1,-2,Z,S
66,20,1,18,Hispanic or Latino,female,46,large,1,7,8,1,1,13,3,H,E
66,20,1,18,Hispanic or Latino,female,47,medium,3,8,11,3,1,0,-2,S,B
66,20,1,18,Hispanic or Latino,female,48,small,9,6,15,1,1,13,-4,T,A
66,20,1,18,Hispanic or Latino,female,49,small,1,10,11,2,1,,4,,D
66,20,1,18,Hispanic or Latino,female,50,large,1,8,9,1,1,,-7,,C
66,20,1,18,Hispanic or Latino,female,51,medium,1,7,8,1,1,-1,17,J,D
66,20,1,18,Hispanic or Latino,female,52,medium,1,6,7,3,1,0,13,W,G
66,20,1,18,Hispanic or Latino,female,53,medium,9,7,16,1,1,12,1,J,S
66,20,1,18,Hispanic or Latino,female,54,large,9,9,18,2,1,6,5,Q,W
66,20,1,18,Hispanic or Latino,female,55,small,1,9,10,3,1,1,4,D,G
66,20,1,18,Hispanic or Latino,female,56,small,2,10,12,1,1,3,-5,P,S
66,20,1,18,Hispanic or Latino,female,57,large,9,6,15,3,2,0,-1,J,H
66,20,1,18,Hispanic or Latino,female,58,large,3,6,9,1,1,4,-2,W,A
66,20,1,18,Hispanic or Latino,female,59,small,2,9,11,2,1,0,8,B,D
66,20,1,18,Hispanic or Latino,female,60,medium,3,7,10,3,2,0,-8,W,N
66,20,1,18,Hispanic or Latino,female,61,large,2,6,8,1,1,-1,8,P,S
66,20,1,18,Hispanic or Latino,female,62,large,9,7,16,1,1,17,2,H,S
66,20,1,18,Hispanic or Latino,female,63,large,6,6,12,1,1,19,-9,D,G
66,20,1,18,Hispanic or Latino,female,64,medium,2,7,9,1,1,12,-8,H,S
66,20,1,18,Hispanic or Latino,female,65,medium,2,8,10,2,1,3,3,N,S
66,20,1,18,Hispanic or Latino,female,66,medium,6,7,13,1,1,14,13,Z,S
66,20,1,18,Hispanic or Latino,female,67,small,6,7,13,2,1,6,6,G,S
66,20,1,18,Hispanic or Latino,female,68,large,2,10,12,1,1,0,9,Z,N
66,20,1,18,Hispanic or Latino,female,69,large,9,10,19,2,1,11,-3,G,S
66,20,1,18,Hispanic or Latino,female,70,large,6,9,15,1,1,1,-11,G,S
66,20,1,18,Hispanic or Latino,female,71,small,2,8,10,2,1,1,13,O,G
66,20,1,18,Hispanic or Latino,female,72,medium,6,9,15,,2,,,,
66,20,1,18,Hispanic or Latino,female,73,small,3,6,9,1,1,2,-4,F,S
66,20,1,18,Hispanic or Latino,female,74,large,6,10,16,2,1,5,-2,F,S
66,20,1,18,Hispanic or Latino,female,75,medium,1,10,11,,2,1,0,G,G
66,20,1,18,Hispanic or Latino,female,1,large,1,7,8,1,1,1,3,H,S
66,20,1,18,Hispanic or Latino,female,2,large,1,8,9,1,2,-2,13,D,F
66,20,1,18,Hispanic or Latino,female,3,medium,6,6,12,1,1,-1,-1,C,D
66,20,1,18,Hispanic or Latino,female,4,large,3,6,9,1,1,2,17,S,D
66,20,1,18,Hispanic or Latino,female,5,large,6,9,15,1,1,2,1,E,S
66,20,1,18,Hispanic or Latino,female,6,large,3,10,13,1,1,-6,11,A,W
66,20,1,18,Hispanic or Latino,female,7,medium,6,8,14,1,1,-5,-13,G,S
66,20,1,18,Hispanic or Latino,female,8,small,6,10,16,1,1,,-12,,S
66,20,1,18,Hispanic or Latino,female,9,medium,3,10,13,2,1,0,11,B,S
66,20,1,18,Hispanic or Latino,female,10,small,2,10,12,2,2,0,-3,R,H
66,20,1,18,Hispanic or Latino,female,11,small,2,9,11,3,2,0,-4,E,Z
66,20,1,18,Hispanic or Latino,female,12,medium,3,8,11,1,1,17,6,M,S
66,20,1,18,Hispanic or Latino,female,13,small,1,10,11,1,2,15,,S,
66,20,1,18,Hispanic or Latino,female,14,medium,9,7,16,1,1,-3,9,S,A
66,20,1,18,Hispanic or Latino,female,15,small,3,10,13,1,1,-7,0,N,F
66,20,1,18,Hispanic or Latino,female,16,large,2,7,9,1,1,13,12,H,J
66,20,1,18,Hispanic or Latino,female,17,medium,1,7,8,1,2,0,,Y,
66,20,1,18,Hispanic or Latino,female,18,medium,3,6,9,1,1,-2,15,F,S
66,20,1,18,Hispanic or Latino,female,19,small,6,6,12,1,1,6,-1,L,S
66,20,1,18,Hispanic or Latino,female,20,small,1,7,8,1,1,9,17,P,S
66,20,1,18,Hispanic or Latino,female,21,medium,9,6,15,1,1,9,0,S,S
66,20,1,18,Hispanic or Latino,female,22,medium,1,9,10,1,1,15,-2,F,J
66,20,1,18,Hispanic or Latino,female,23,large,3,7,10,2,2,2,-3,R,P
66,20,1,18,Hispanic or Latino,female,24,medium,6,9,15,3,2,-7,-9,J,K
66,20,1,18,Hispanic or Latino,female,25,medium,9,9,18,2,2,2,-14,Y,D
66,20,1,18,Hispanic or Latino,female,26,large,6,6,12,2,1,1,-10,S,H
66,20,1,18,Hispanic or Latino,female,27,medium,2,7,9,1,1,1,-7,U,S
66,20,1,18,Hispanic or Latino,female,28,medium,9,8,17,1,1,-2,-10,M,D
66,20,1,18,Hispanic or Latino,female,29,medium,6,7,13,1,1,10,7,E,S
66,20,1,18,Hispanic or Latino,female,30,small,9,7,16,3,3,0,0,W,V
66,20,1,18,Hispanic or Latino,female,31,small,6,8,14,2,3,,1,,K
66,20,1,18,Hispanic or Latino,female,32,small,3,7,10,3,2,0,2,V,R
66,20,1,18,Hispanic or Latino,female,33,large,9,10,19,1,1,9,-1,H,K
66,20,1,18,Hispanic or Latino,female,34,small,6,7,13,2,,9,-3,S,V
66,20,1,18,Hispanic or Latino,female,35,medium,1,6,7,1,1,2,-4,G,D
66,20,1,18,Hispanic or Latino,female,36,medium,3,7,10,1,1,0,4,G,S
66,20,1,18,Hispanic or Latino,female,37,small,2,7,9,1,1,1,-2,D,P
66,20,1,18,Hispanic or Latino,female,38,small,3,6,9,1,1,1,-2,F,F
66,20,1,18,Hispanic or Latino,female,39,large,1,9,10,1,2,0,-1,S,S
66,20,1,18,Hispanic or Latino,female,40,large,3,8,11,1,1,-1,7,H,S
66,20,1,18,Hispanic or Latino,female,41,large,9,6,15,3,2,-1,2,F,P
66,20,1,18,Hispanic or Latino,female,42,large,2,6,8,1,1,,-1,,D
66,20,1,18,Hispanic or Latino,female,43,small,3,9,12,1,1,,-3,,D
66,20,1,18,Hispanic or Latino,female,44,large,2,9,11,3,1,3,14,Z,M
66,20,1,18,Hispanic or Latino,female,45,small,9,10,19,3,1,1,1,X,Q
66,20,1,18,Hispanic or Latino,female,46,medium,1,10,11,1,1,-5,-5,K,F
66,20,1,18,Hispanic or Latino,female,47,small,2,6,8,1,,10,18,G,C
66,20,1,18,Hispanic or Latino,female,48,large,2,8,10,1,1,9,8,M,S
66,20,1,18,Hispanic or Latino,female,49,medium,2,9,11,1,,9,3,G,D
66,20,1,18,Hispanic or Latino,female,50,large,1,6,7,1,1,3,0,M,E
66,20,1,18,Hispanic or Latino,female,51,large,2,10,12,1,1,-1,-11,I,D
66,20,1,18,Hispanic or Latino,female,52,large,9,7,16,1,1,2,-6,G,S
66,20,1,18,Hispanic or Latino,female,53,small,9,9,18,2,3,3,-15,D,C
66,20,1,18,Hispanic or Latino,female,54,medium,2,6,8,2,1,4,-5,B,K
66,20,1,18,Hispanic or Latino,female,55,medium,6,10,16,2,3,0,4,M,S
66,20,1,18,Hispanic or Latino,female,56,large,1,10,11,2,1,-2,15,X,R
66,20,1,18,Hispanic or Latino,female,57,small,9,8,17,3,2,0,1,D,K
66,20,1,18,Hispanic or Latino,female,58,small,9,6,15,3,1,11,-12,A,F
66,20,1,18,Hispanic or Latino,female,59,medium,2,8,10,2,2,5,0,F,T
66,20,1,18,Hispanic or Latino,female,60,small,1,6,7,1,1,3,19,F,S
66,20,1,18,Hispanic or Latino,female,61,large,6,7,13,1,1,10,2,J,D
66,20,1,18,Hispanic or Latino,female,62,large,9,8,17,3,2,-1,6,E,R
66,20,1,18,Hispanic or Latino,female,63,small,6,9,15,3,2,0,10,J,R
66,20,1,18,Hispanic or Latino,female,64,small,3,8,11,3,1,2,2,F,S
66,20,1,18,Hispanic or Latino,female,65,large,6,8,14,2,1,0,-5,M,R
66,20,1,18,Hispanic or Latino,female,66,small,1,9,10,1,1,6,7,L,S
66,20,1,18,Hispanic or Latino,female,67,medium,3,9,12,1,1,10,6,C,S
66,20,1,18,Hispanic or Latino,female,68,small,1,8,9,1,1,17,-3,K,S
66,20,1,18,Hispanic or Latino,female,69,large,6,10,16,2,1,,3,,S
66,20,1,18,Hispanic or Latino,female,70,large,9,9,18,1,1,2,-13,K,S
66,20,1,18,Hispanic or Latino,female,71,large,3,9,12,,1,10,,G,
66,20,1,18,Hispanic or Latino,female,72,medium,2,10,12,1,2,-3,0,H,F
66,20,1,18,Hispanic or Latino,female,73,medium,9,10,19,2,1,10,3,P,S
