SOA,Subject,Age,Ethnicity,Sex,Block,Lag,T1Pos,T2Pos,T1RespPos,T2RespPos,T1SPE,T2SPE,T1Resp,T2Resp,T1Conf,T2Conf
83,14,19,Asian,female,2,3,8,11,,8,,-3,,F,,3
83,14,19,Asian,female,2,6,9,15,,9,,-6,,V,,3
83,14,19,Asian,female,2,1,8,9,9,8,1,-1,D,T,2,3
83,14,19,Asian,female,3,2,9,11,9,18,0,7,M,N,2,
83,14,19,Asian,female,3,1,6,7,7,6,1,-1,R,O,1,2
83,14,19,Asian,female,3,1,8,9,7,9,-1,0,T,S,1,3
83,14,19,Asian,female,3,2,6,8,6,8,0,0,D,L,2,2
83,14,19,Asian,female,3,6,10,16,10,16,0,0,B,C,3,3
83,14,19,Asian,female,3,2,6,8,6,5,0,-3,E,L,3,1
83,14,19,Asian,female,3,3,10,13,12,22,2,9,D,C,3,2
83,14,19,Asian,female,3,2,6,8,,,,,,,,2
83,14,19,Asian,female,3,1,10,11,10,11,0,0,T,R,2,2
83,14,19,Asian,female,3,6,8,14,8,9,0,-5,A,L,3,
83,14,19,Asian,female,3,6,8,14,8,14,0,0,T,N,3,1
83,14,19,Asian,female,3,3,7,10,7,,0,,H,,2,
83,14,19,Asian,female,3,9,10,19,10,19,0,0,B,U,3,
83,14,19,Asian,female,3,6,7,13,7,19,0,6,J,L,3,2
83,14,19,Asian,female,3,2,7,9,7,,0,,J,,2,
83,14,19,Asian,female,3,3,7,10,7,24,0,14,X,Z,2,1
83,14,19,Asian,female,3,9,7,16,7,16,0,0,J,Q,2,2
83,14,19,Asian,female,3,9,6,15,6,16,0,1,L,W,2,2
83,14,19,Asian,female,3,3,8,11,8,22,0,11,V,W,1,1
83,14,19,Asian,female,3,1,9,10,23,,14,,S,,2,
83,14,19,Asian,female,3,9,6,15,6,15,0,0,E,Y,3,3
83,14,19,Asian,female,3,2,9,11,9,9,0,-2,R,R,3,3
83,14,19,Asian,female,3,1,6,7,6,7,0,0,H,A,1,1
83,14,19,Asian,female,3,1,6,7,6,7,0,0,C,G,3,3
83,14,19,Asian,female,3,3,8,11,8,15,0,4,J,B,1,1
83,14,19,Asian,female,3,2,9,11,9,,0,,Y,,1,
83,14,19,Asian,female,3,9,6,15,6,15,0,0,D,O,2,3
83,14,19,Asian,female,3,6,9,15,9,16,0,1,T,N,2,2
83,14,19,Asian,female,3,6,6,12,6,12,0,0,W,F,3,3
83,14,19,Asian,female,3,1,7,8,8,7,1,-1,T,S,2,3
83,14,19,Asian,female,3,6,9,15,9,15,0,0,P,S,3,3
83,14,19,Asian,female,3,9,10,19,10,19,0,0,T,L,3,3
83,14,19,Asian,female,3,9,7,16,7,16,0,0,J,A,3,3
83,14,19,Asian,female,3,9,9,18,9,18,0,0,N,B,3,3
83,14,19,Asian,female,3,2,10,12,11,10,1,-2,S,U,1,3
83,14,19,Asian,female,3,3,6,9,5,6,-1,-3,F,O,1,2
83,14,19,Asian,female,3,6,7,13,7,,0,,P,,3,
83,14,19,Asian,female,3,1,8,9,,9,,0,,A,,3
83,14,19,Asian,female,3,3,8,11,8,6,0,-5,W,N,3,1
83,14,19,Asian,female,3,2,8,10,8,,0,,E,,1,
83,14,19,Asian,female,3,6,10,16,10,16,0,0,O,W,1,3
83,14,19,Asian,female,3,9,9,18,9,18,0,0,I,C,3,3
83,14,19,Asian,female,3,2,10,12,10,12,0,0,S,M,3,2
83,14,19,Asian,female,3,1,10,11,,11,,0,,R,,3
83,14,19,Asian,female,3,3,9,12,,13,,1,,S,3,3
83,14,19,Asian,female,3,9,8,17,8,17,0,0,U,L,3,3
83,14,19,Asian,female,3,9,9,18,9,18,0,0,O,Y,3,3
83,14,19,Asian,female,3,2,8,10,13,9,5,-1,L,B,1,3
83,14,19,Asian,female,3,1,9,10,10,9,1,-1,J,Q,1,3
83,14,19,Asian,female,3,1,10,11,11,10,1,-1,F,Y,2,3
83,14,19,Asian,female,3,6,6,12,6,12,0,0,H,S,3,3
83,14,19,Asian,female,3,3,6,9,6,9,0,0,Z,M,3,3
83,14,19,Asian,female,3,9,10,19,10,19,0,0,E,J,3,3
83,14,19,Asian,female,3,2,7,9,7,9,0,0,Y,J,2,2
83,14,19,Asian,female,3,9,8,17,8,17,0,0,B,Q,3,3
83,14,19,Asian,female,3,1,8,9,8,9,0,0,Z,R,1,1
83,14,19,Asian,female,3,6,7,13,7,13,0,0,R,L,2,3
